Clock.LQ.Loading.WQ.Waiting.In LQ.In WQ.FEL.BL.BS
0.3.2.0.1.['DT4', 'DT5', 'DT6'].[].[('EW', 16, 'DT1'), ('EL', 40, 'DT2'), ('EL', 60, 'DT3'), ('E', 600, 'Z')].0.0
16.3.2.0.0.['DT4', 'DT5', 'DT6'].[].[('EL', 40, 'DT2'), ('EL', 60, 'DT3'), ('ALQ', 76, 'DT1'), ('E', 600, 'Z')].0.0
40.2.2.0.1.['DT5', 'DT6'].[].[('EL', 50, 'DT4'), ('EW', 56, 'DT2'), ('EL', 60, 'DT3'), ('ALQ', 76, 'DT1'), ('E', 600, 'Z')].0.0
50.1.2.1.1.['DT6'].['DT4'].[('EW', 56, 'DT2'), ('EL', 60, 'DT3'), ('EL', 60, 'DT5'), ('ALQ', 76, 'DT1'), ('E', 600, 'Z')].0.0
56.1.2.0.1.['DT6'].[].[('EL', 60, 'DT3'), ('EL', 60, 'DT5'), ('EW', 68, 'DT4'), ('ALQ', 76, 'DT1'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
60.0.2.1.1.[].['DT3'].[('EL', 60, 'DT5'), ('EW', 68, 'DT4'), ('EL', 70, 'DT6'), ('ALQ', 76, 'DT1'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
60.0.1.2.1.[].['DT3', 'DT5'].[('EW', 68, 'DT4'), ('EL', 70, 'DT6'), ('ALQ', 76, 'DT1'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
68.0.1.1.1.[].['DT5'].[('EL', 70, 'DT6'), ('ALQ', 76, 'DT1'), ('EW', 84, 'DT3'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
70.0.0.2.1.[].['DT5', 'DT6'].[('ALQ', 76, 'DT1'), ('EW', 84, 'DT3'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
76.0.1.2.1.[].['DT5', 'DT6'].[('EW', 84, 'DT3'), ('EL', 91, 'DT1'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('E', 600, 'Z')].0.0
84.0.1.1.1.[].['DT6'].[('EL', 91, 'DT1'), ('EW', 96, 'DT5'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('ALQ', 124, 'DT3'), ('E', 600, 'Z')].0.0
91.0.0.2.1.[].['DT6', 'DT1'].[('EW', 96, 'DT5'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('ALQ', 124, 'DT3'), ('E', 600, 'Z')].0.0
96.0.0.1.1.[].['DT1'].[('EW', 108, 'DT6'), ('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('ALQ', 124, 'DT3'), ('ALQ', 176, 'DT5'), ('E', 600, 'Z')].0.0
108.0.0.0.1.[].[].[('ALQ', 108, 'DT4'), ('ALQ', 116, 'DT2'), ('EW', 120, 'DT1'), ('ALQ', 124, 'DT3'), ('ALQ', 148, 'DT6'), ('ALQ', 176, 'DT5'), ('E', 600, 'Z')].0.0
176.0.0.0.0.[].[].[('ALQ', 176, 'DT5'), ('ALQ', 192, 'DT4'), ('ALQ', 200, 'DT3'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('E', 600, 'Z')].0.0
176.0.1.0.0.[].[].[('EL', 186, 'DT5'), ('ALQ', 192, 'DT4'), ('ALQ', 200, 'DT3'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('E', 600, 'Z')].0.0
186.0.0.0.1.[].[].[('ALQ', 192, 'DT4'), ('EW', 198, 'DT5'), ('ALQ', 200, 'DT3'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('E', 600, 'Z')].0.0
192.0.1.0.1.[].[].[('EL', 197, 'DT4'), ('EW', 198, 'DT5'), ('ALQ', 200, 'DT3'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('E', 600, 'Z')].0.0
197.0.0.1.1.[].['DT4'].[('EW', 198, 'DT5'), ('ALQ', 200, 'DT3'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('E', 600, 'Z')].0.0
198.0.0.0.1.[].[].[('ALQ', 200, 'DT3'), ('EW', 214, 'DT4'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
200.0.1.0.1.[].[].[('EL', 205, 'DT3'), ('EW', 214, 'DT4'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
205.0.0.1.1.[].['DT3'].[('EW', 214, 'DT4'), ('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('ALQ', 228, 'DT2'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
214.0.0.0.1.[].[].[('ALQ', 216, 'DT6'), ('ALQ', 220, 'DT1'), ('EW', 226, 'DT3'), ('ALQ', 228, 'DT2'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
216.0.1.0.1.[].[].[('ALQ', 220, 'DT1'), ('EW', 226, 'DT3'), ('ALQ', 228, 'DT2'), ('EL', 231, 'DT6'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
220.0.2.0.1.[].[].[('EL', 225, 'DT1'), ('EW', 226, 'DT3'), ('ALQ', 228, 'DT2'), ('EL', 231, 'DT6'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
225.0.1.1.1.[].['DT1'].[('EW', 226, 'DT3'), ('ALQ', 228, 'DT2'), ('EL', 231, 'DT6'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('E', 600, 'Z')].0.0
226.0.1.0.1.[].[].[('ALQ', 228, 'DT2'), ('EL', 231, 'DT6'), ('EW', 242, 'DT1'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('E', 600, 'Z')].0.0
228.0.2.0.1.[].[].[('EL', 231, 'DT6'), ('EL', 238, 'DT2'), ('EW', 242, 'DT1'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('E', 600, 'Z')].0.0
231.0.1.1.1.[].['DT6'].[('EL', 238, 'DT2'), ('EW', 242, 'DT1'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('E', 600, 'Z')].0.0
238.0.0.2.1.[].['DT6', 'DT2'].[('EW', 242, 'DT1'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('E', 600, 'Z')].0.0
242.0.0.1.1.[].['DT2'].[('EW', 258, 'DT6'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('ALQ', 322, 'DT1'), ('E', 600, 'Z')].0.0
258.0.0.0.1.[].[].[('EW', 270, 'DT2'), ('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('E', 600, 'Z')].0.0
270.0.0.0.0.[].[].[('ALQ', 274, 'DT4'), ('ALQ', 278, 'DT5'), ('ALQ', 286, 'DT3'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
274.0.1.0.0.[].[].[('ALQ', 278, 'DT5'), ('EL', 284, 'DT4'), ('ALQ', 286, 'DT3'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
278.0.2.0.0.[].[].[('EL', 284, 'DT4'), ('ALQ', 286, 'DT3'), ('EL', 288, 'DT5'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
284.0.1.0.1.[].[].[('ALQ', 286, 'DT3'), ('EL', 288, 'DT5'), ('EW', 300, 'DT4'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
286.0.2.0.1.[].[].[('EL', 288, 'DT5'), ('EL', 296, 'DT3'), ('EW', 300, 'DT4'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
288.0.1.1.1.[].['DT5'].[('EL', 296, 'DT3'), ('EW', 300, 'DT4'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
296.0.0.2.1.[].['DT5', 'DT3'].[('EW', 300, 'DT4'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('E', 600, 'Z')].0.0
300.0.0.1.1.[].['DT3'].[('EW', 316, 'DT5'), ('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('ALQ', 360, 'DT4'), ('E', 600, 'Z')].0.0
316.0.0.0.1.[].[].[('ALQ', 318, 'DT6'), ('ALQ', 322, 'DT1'), ('ALQ', 330, 'DT2'), ('EW', 332, 'DT3'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
318.0.1.0.1.[].[].[('ALQ', 322, 'DT1'), ('EL', 328, 'DT6'), ('ALQ', 330, 'DT2'), ('EW', 332, 'DT3'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
322.0.2.0.1.[].[].[('EL', 327, 'DT1'), ('EL', 328, 'DT6'), ('ALQ', 330, 'DT2'), ('EW', 332, 'DT3'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
327.0.1.1.1.[].['DT1'].[('EL', 328, 'DT6'), ('ALQ', 330, 'DT2'), ('EW', 332, 'DT3'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
328.0.0.2.1.[].['DT1', 'DT6'].[('ALQ', 330, 'DT2'), ('EW', 332, 'DT3'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
330.0.1.2.1.[].['DT1', 'DT6'].[('EW', 332, 'DT3'), ('EL', 345, 'DT2'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('E', 600, 'Z')].0.0
332.0.1.1.1.[].['DT6'].[('EL', 345, 'DT2'), ('EW', 348, 'DT1'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
345.0.0.2.1.[].['DT6', 'DT2'].[('EW', 348, 'DT1'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
348.0.0.1.1.[].['DT2'].[('EW', 360, 'DT6'), ('ALQ', 360, 'DT4'), ('ALQ', 396, 'DT5'), ('ALQ', 428, 'DT1'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
360.0.0.0.1.[].[].[('ALQ', 360, 'DT4'), ('EW', 372, 'DT2'), ('ALQ', 396, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
360.0.1.0.1.[].[].[('EL', 365, 'DT4'), ('EW', 372, 'DT2'), ('ALQ', 396, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
365.0.0.1.1.[].['DT4'].[('EW', 372, 'DT2'), ('ALQ', 396, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
372.0.0.0.1.[].[].[('EW', 388, 'DT4'), ('ALQ', 396, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
388.0.0.0.0.[].[].[('ALQ', 396, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
396.0.1.0.0.[].[].[('EL', 406, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
406.0.0.0.1.[].[].[('EW', 418, 'DT5'), ('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('E', 600, 'Z')].0.0
418.0.0.0.0.[].[].[('ALQ', 420, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
420.0.1.0.0.[].[].[('EL', 425, 'DT6'), ('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
425.0.0.0.1.[].[].[('ALQ', 428, 'DT1'), ('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('EW', 437, 'DT6'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
428.0.1.0.1.[].[].[('ALQ', 428, 'DT4'), ('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('EL', 433, 'DT1'), ('EW', 437, 'DT6'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
428.0.2.0.1.[].[].[('ALQ', 432, 'DT2'), ('ALQ', 432, 'DT3'), ('EL', 433, 'DT1'), ('EL', 433, 'DT4'), ('EW', 437, 'DT6'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
432.1.2.0.1.['DT2'].[].[('ALQ', 432, 'DT3'), ('EL', 433, 'DT1'), ('EL', 433, 'DT4'), ('EW', 437, 'DT6'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
432.2.2.0.1.['DT2', 'DT3'].[].[('EL', 433, 'DT1'), ('EL', 433, 'DT4'), ('EW', 437, 'DT6'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
433.1.2.1.1.['DT3'].['DT1'].[('EL', 433, 'DT4'), ('EW', 437, 'DT6'), ('EL', 443, 'DT2'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
433.0.2.2.1.[].['DT1', 'DT4'].[('EW', 437, 'DT6'), ('EL', 443, 'DT2'), ('EL', 443, 'DT3'), ('ALQ', 458, 'DT5'), ('E', 600, 'Z')].0.0
437.0.2.1.1.[].['DT4'].[('EL', 443, 'DT2'), ('EL', 443, 'DT3'), ('EW', 449, 'DT1'), ('ALQ', 458, 'DT5'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
443.0.1.2.1.[].['DT4', 'DT2'].[('EL', 443, 'DT3'), ('EW', 449, 'DT1'), ('ALQ', 458, 'DT5'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
443.0.0.3.1.[].['DT4', 'DT2', 'DT3'].[('EW', 449, 'DT1'), ('ALQ', 458, 'DT5'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
449.0.0.2.1.[].['DT2', 'DT3'].[('ALQ', 458, 'DT5'), ('EW', 461, 'DT4'), ('ALQ', 489, 'DT1'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
458.0.1.2.1.[].['DT2', 'DT3'].[('EW', 461, 'DT4'), ('EL', 463, 'DT5'), ('ALQ', 489, 'DT1'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
461.0.1.1.1.[].['DT3'].[('EL', 463, 'DT5'), ('EW', 473, 'DT2'), ('ALQ', 489, 'DT1'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
463.0.0.2.1.[].['DT3', 'DT5'].[('EW', 473, 'DT2'), ('ALQ', 489, 'DT1'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('E', 600, 'Z')].0.0
473.0.0.1.1.[].['DT5'].[('EW', 485, 'DT3'), ('ALQ', 489, 'DT1'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('ALQ', 553, 'DT2'), ('E', 600, 'Z')].0.0
485.0.0.0.1.[].[].[('ALQ', 489, 'DT1'), ('EW', 501, 'DT5'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('E', 600, 'Z')].0.0
489.0.1.0.1.[].[].[('EL', 499, 'DT1'), ('EW', 501, 'DT5'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('E', 600, 'Z')].0.0
499.0.0.1.1.[].['DT1'].[('EW', 501, 'DT5'), ('ALQ', 501, 'DT4'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('E', 600, 'Z')].0.0
501.0.0.0.1.[].[].[('ALQ', 501, 'DT4'), ('EW', 513, 'DT1'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
501.0.1.0.1.[].[].[('EL', 511, 'DT4'), ('EW', 513, 'DT1'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
511.0.0.1.1.[].['DT4'].[('EW', 513, 'DT1'), ('ALQ', 517, 'DT6'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
513.0.0.0.1.[].[].[('ALQ', 517, 'DT6'), ('EW', 525, 'DT4'), ('ALQ', 525, 'DT3'), ('ALQ', 553, 'DT2'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
517.0.1.0.1.[].[].[('EW', 525, 'DT4'), ('ALQ', 525, 'DT3'), ('EL', 527, 'DT6'), ('ALQ', 553, 'DT2'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
525.0.1.0.0.[].[].[('ALQ', 525, 'DT3'), ('EL', 527, 'DT6'), ('ALQ', 553, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
525.0.2.0.0.[].[].[('EL', 527, 'DT6'), ('EL', 535, 'DT3'), ('ALQ', 553, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
527.0.1.0.1.[].[].[('EL', 535, 'DT3'), ('EW', 543, 'DT6'), ('ALQ', 553, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
535.0.0.1.1.[].['DT3'].[('EW', 543, 'DT6'), ('ALQ', 553, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('E', 600, 'Z')].0.0
543.0.0.0.1.[].[].[('ALQ', 553, 'DT2'), ('EW', 555, 'DT3'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('ALQ', 583, 'DT6'), ('E', 600, 'Z')].0.0
553.0.1.0.1.[].[].[('EW', 555, 'DT3'), ('EL', 558, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('ALQ', 583, 'DT6'), ('E', 600, 'Z')].0.0
555.0.1.0.0.[].[].[('EL', 558, 'DT2'), ('ALQ', 565, 'DT4'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('ALQ', 583, 'DT6'), ('ALQ', 595, 'DT3'), ('E', 600, 'Z')].0.0
558.0.0.0.1.[].[].[('ALQ', 565, 'DT4'), ('EW', 570, 'DT2'), ('ALQ', 573, 'DT1'), ('ALQ', 581, 'DT5'), ('ALQ', 583, 'DT6'), ('ALQ', 595, 'DT3'), ('E', 600, 'Z')].0.0
565.0.1.0.1.[].[].[('EW', 570, 'DT2'), ('ALQ', 573, 'DT1'), ('EL', 575, 'DT4'), ('ALQ', 581, 'DT5'), ('ALQ', 583, 'DT6'), ('ALQ', 595, 'DT3'), ('E', 600, 'Z')].0.0
